  5500| 1.28e+03  2.73e-03  5.48e+04 -1.25e+09  2.50e-04  1.39e+02 
  5750| 1.27e+03  2.62e-03  5.26e+04 -1.25e+09  2.50e-04  1.45e+02 
  6000| 1.26e+03  2.57e-03  5.23e+04 -1.25e+09  2.50e-04  1.51e+02 
  6250| 1.25e+03  2.47e-03  5.10e+04 -1.24e+09  2.50e-04  1.57e+02 
  6500| 1.25e+03  2.45e-03  5.07e+04 -1.24e+09  2.50e-04  1.64e+02 
  6750| 1.24e+03  2.40e-03  4.97e+04 -1.23e+09  2.50e-04  1.70e+02 
  7000| 1.23e+03  2.33e-03  4.89e+04 -1.23e+09  2.50e-04  1.76e+02 
  7250| 1.23e+03  2.24e-03  4.79e+04 -1.23e+09  2.50e-04  1.83e+02 
  7500| 1.22e+03  2.20e-03  4.71e+04 -1.22e+09  2.50e-04  1.89e+02 
  7750| 1.21e+03  2.18e-03  4.64e+04 -1.22e+09  2.50e-04  1.95e+02 
  8000| 1.21e+03  2.15e-03  4.57e+04 -1.22e+09  2.50e-04  2.01e+02 
  8250| 1.20e+03  2.12e-03  4.51e+04 -1.21e+09  2.50e-04  2.08e+02 
  8500| 1.19e+03  2.08e-03  4.44e+04 -1.21e+09  2.50e-04  2.14e+02 
  8750| 1.19e+03  2.05e-03  4.38e+04 -1.20e+09  2.50e-04  2.21e+02 
  9000| 1.18e+03  2.01e-03  4.31e+04 -1.20e+09  2.50e-04  2.27e+02 
  9250| 1.17e+03  2.00e-03  4.23e+04 -1.20e+09  2.50e-04  2.33e+02 
  9500| 1.17e+03  1.96e-03  4.18e+04 -1.19e+09  2.50e-04  2.39e+02 
  9750| 1.16e+03  1.93e-03  4.13e+04 -1.19e+09  2.50e-04  2.46e+02 
 10000| 1.15e+03  1.91e-03  4.08e+04 -1.19e+09  2.50e-04  2.52e+02 
 10250| 1.15e+03  1.88e-03  4.02e+04 -1.18e+09  2.50e-04  2.58e+02 
 10500| 1.14e+03  1.86e-03  3.97e+04 -1.18e+09  2.50e-04  2.65e+02 
 10750| 1.14e+03  1.84e-03  3.92e+04 -1.18e+09  2.50e-04  2.71e+02 
 11000| 1.13e+03  1.81e-03  3.87e+04 -1.18e+09  2.50e-04  2.77e+02 
 11250| 1.12e+03  1.79e-03  3.82e+04 -1.17e+09  2.50e-04  2.84e+02 
 11500| 1.12e+03  1.77e-03  3.77e+04 -1.17e+09  2.50e-04  2.90e+02 
 11750| 1.11e+03  1.75e-03  3.72e+04 -1.17e+09  2.50e-04  2.97e+02 
 12000| 1.11e+03  1.73e-03  3.68e+04 -1.16e+09  2.50e-04  3.03e+02 
 12250| 1.10e+03  1.71e-03  3.63e+04 -1.16e+09  2.50e-04  3.09e+02 
 12500| 1.10e+03  1.69e-03  3.59e+04 -1.16e+09  2.50e-04  3.16e+02 
 12750| 1.09e+03  1.67e-03  3.55e+04 -1.15e+09  2.50e-04  3.22e+02 
 13000| 1.08e+03  1.65e-03  3.51e+04 -1.15e+09  2.50e-04  3.28e+02 
 13250| 1.08e+03  1.63e-03  3.47e+04 -1.15e+09  2.50e-04  3.35e+02 
 13500| 1.07e+03  1.61e-03  3.43e+04 -1.15e+09  2.50e-04  3.41e+02 
 13750| 1.07e+03  1.60e-03  3.39e+04 -1.14e+09  2.50e-04  3.47e+02 
 14000| 1.06e+03  1.58e-03  3.35e+04 -1.14e+09  2.50e-04  3.53e+02 
 14250| 1.06e+03  1.56e-03  3.31e+04 -1.14e+09  2.50e-04  3.60e+02 
 14500| 1.05e+03  1.54e-03  3.27e+04 -1.13e+09  2.50e-04  3.66e+02 
 14750| 1.05e+03  1.53e-03  3.24e+04 -1.13e+09  2.50e-04  3.73e+02 
 15000| 1.04e+03  1.51e-03  3.20e+04 -1.13e+09  2.50e-04  3.79e+02 
 15250| 1.04e+03  1.49e-03  3.17e+04 -1.13e+09  2.50e-04  3.85e+02 
 15500| 1.03e+03  1.48e-03  3.13e+04 -1.12e+09  2.50e-04  3.91e+02 
 15750| 1.03e+03  1.46e-03  3.10e+04 -1.12e+09  2.50e-04  3.98e+02 
 16000| 1.02e+03  1.44e-03  3.06e+04 -1.12e+09  2.50e-04  4.04e+02 
 16250| 1.02e+03  1.43e-03  3.03e+04 -1.12e+09  2.50e-04  4.11e+02 
 16500| 1.01e+03  1.41e-03  3.00e+04 -1.11e+09  2.50e-04  4.17e+02 
 16750| 1.01e+03  1.40e-03  2.97e+04 -1.11e+09  2.50e-04  4.23e+02 
 17000| 1.00e+03  1.39e-03  2.94e+04 -1.11e+09  2.50e-04  4.29e+02 
 17250| 9.96e+02  1.37e-03  2.91e+04 -1.11e+09  2.50e-04  4.36e+02 
 17500| 9.91e+02  1.36e-03  2.88e+04 -1.10e+09  2.50e-04  4.42e+02 
 17750| 9.87e+02  1.35e-03  2.85e+04 -1.10e+09  2.50e-04  4.48e+02 
 18000| 9.82e+02  1.33e-03  2.82e+04 -1.10e+09  2.50e-04  4.55e+02 
 18250| 9.77e+02  1.32e-03  2.79e+04 -1.10e+09  2.50e-04  4.61e+02 
 18500| 9.73e+02  1.31e-03  2.76e+04 -1.09e+09  2.50e-04  4.68e+02 
 18750| 9.68e+02  1.30e-03  2.73e+04 -1.09e+09  2.50e-04  4.74e+02 
 19000| 9.64e+02  1.28e-03  2.71e+04 -1.09e+09  2.50e-04  4.81e+02 
 19250| 9.59e+02  1.27e-03  2.68e+04 -1.09e+09  2.50e-04  4.87e+02 
 19500| 9.55e+02  1.26e-03  2.65e+04 -1.08e+09  2.50e-04  4.93e+02 
 19750| 9.50e+02  1.25e-03  2.63e+04 -1.08e+09  2.50e-04  5.00e+02 
 20000| 9.46e+02  1.19e-03  2.49e+04 -1.08e+09  2.50e-04  5.06e+02 
 20250| 9.42e+02  1.21e-03  2.54e+04 -1.08e+09  2.50e-04  5.13e+02 
 20500| 9.37e+02  1.21e-03  2.54e+04 -1.07e+09  2.50e-04  5.19e+02 
 20750| 9.33e+02  1.20e-03  2.52e+04 -1.07e+09  2.50e-04  5.25e+02 
 21000| 9.29e+02  1.19e-03  2.50e+04 -1.07e+09  2.50e-04  5.31e+02 
 21250| 9.25e+02  1.18e-03  2.47e+04 -1.07e+09  2.50e-04  5.37e+02 
 21500| 9.21e+02  1.17e-03  2.45e+04 -1.07e+09  2.50e-04  5.44e+02 
 21750| 9.17e+02  1.15e-03  2.42e+04 -1.06e+09  2.50e-04  5.50e+02 
 22000| 9.13e+02  1.14e-03  2.40e+04 -1.06e+09  2.50e-04  5.56e+02 
 22250| 9.09e+02  1.13e-03  2.38e+04 -1.06e+09  2.50e-04  5.63e+02 
 22500| 9.05e+02  1.12e-03  2.35e+04 -1.06e+09  2.50e-04  5.69e+02 
 22750| 9.01e+02  1.11e-03  2.33e+04 -1.06e+09  2.50e-04  5.76e+02 
 23000| 8.97e+02  1.10e-03  2.31e+04 -1.05e+09  2.50e-04  5.82e+02 
 23250| 8.93e+02  1.09e-03  2.28e+04 -1.05e+09  2.50e-04  5.88e+02 
 23500| 8.89e+02  1.08e-03  2.26e+04 -1.05e+09  2.50e-04  5.95e+02 
 23750| 8.85e+02  1.07e-03  2.24e+04 -1.05e+09  2.50e-04  6.01e+02 
 24000| 8.81e+02  1.06e-03  2.22e+04 -1.05e+09  2.50e-04  6.08e+02 
 24250| 8.77e+02  1.05e-03  2.20e+04 -1.04e+09  2.50e-04  6.14e+02 
 24500| 8.74e+02  1.04e-03  2.17e+04 -1.04e+09  2.50e-04  6.21e+02 
 24750| 8.70e+02  1.03e-03  2.15e+04 -1.04e+09  2.50e-04  6.27e+02 
 25000| 8.66e+02  1.02e-03  2.13e+04 -1.04e+09  2.50e-04  6.33e+02 
 25250| 8.62e+02  1.01e-03  2.11e+04 -1.04e+09  2.50e-04  6.40e+02 
 25500| 8.59e+02  1.00e-03  2.09e+04 -1.03e+09  2.50e-04  6.46e+02 
 25750| 8.55e+02  9.95e-04  2.07e+04 -1.03e+09  2.50e-04  6.53e+02 
 26000| 8.51e+02  9.86e-04  2.05e+04 -1.03e+09  2.50e-04  6.59e+02 
 26250| 8.48e+02  9.77e-04  2.03e+04 -1.03e+09  2.50e-04  6.66e+02 
 26500| 8.44e+02  9.68e-04  2.01e+04 -1.03e+09  2.50e-04  6.72e+02 
 26750| 8.41e+02  9.59e-04  1.99e+04 -1.02e+09  2.50e-04  6.78e+02 
 27000| 8.37e+02  9.51e-04  1.97e+04 -1.02e+09  2.50e-04  6.85e+02 
 27250| 8.33e+02  9.42e-04  1.95e+04 -1.02e+09  2.50e-04  6.91e+02 
 27500| 8.30e+02  9.33e-04  1.93e+04 -1.02e+09  2.50e-04  6.97e+02 
 27750| 8.26e+02  9.25e-04  1.91e+04 -1.02e+09  2.50e-04  7.03e+02 
 28000| 8.23e+02  9.16e-04  1.89e+04 -1.01e+09  2.50e-04  7.09e+02 
 28250| 8.19e+02  9.08e-04  1.87e+04 -1.01e+09  2.50e-04  7.16e+02 
 28500| 8.16e+02  9.00e-04  1.85e+04 -1.01e+09  2.50e-04  7.22e+02 
 28750| 8.12e+02  8.92e-04  1.84e+04 -1.01e+09  2.50e-04  7.28e+02 
 29000| 8.09e+02  8.84e-04  1.82e+04 -1.01e+09  2.50e-04  7.34e+02 
 29250| 8.05e+02  8.76e-04  1.80e+04 -1.01e+09  2.50e-04  7.41e+02 
 29500| 8.02e+02  8.69e-04  1.78e+04 -1.00e+09  2.50e-04  7.47e+02 
 29750| 7.99e+02  8.61e-04  1.77e+04 -1.00e+09  2.50e-04  7.53e+02 
 30000| 7.95e+02  8.54e-04  1.75e+04 -1.00e+09  2.50e-04  7.60e+02 
 30250| 7.92e+02  8.46e-04  1.73e+04 -9.99e+08  2.50e-04  7.66e+02 
 30500| 7.89e+02  8.39e-04  1.72e+04 -9.97e+08  2.50e-04  7.73e+02 
 30750| 7.85e+02  8.32e-04  1.70e+04 -9.95e+08  2.50e-04  7.79e+02 
 31000| 7.82e+02  8.25e-04  1.69e+04 -9.94e+08  2.50e-04  7.85e+02 
 31250| 7.79e+02  8.18e-04  1.67e+04 -9.92e+08  2.50e-04  7.92e+02 
 31500| 7.75e+02  8.11e-04  1.65e+04 -9.90e+08  2.50e-04  7.98e+02 
 31750| 7.72e+02  8.05e-04  1.64e+04 -9.89e+08  2.50e-04  8.05e+02 
 32000| 7.69e+02  7.98e-04  1.62e+04 -9.87e+08  2.50e-04  8.11e+02 
 32250| 7.66e+02  7.91e-04  1.61e+04 -9.85e+08  2.50e-04  8.18e+02 
 32500| 7.62e+02  7.85e-04  1.59e+04 -9.84e+08  2.50e-04  8.24e+02 
 32750| 7.59e+02  7.78e-04  1.58e+04 -9.82e+08  2.50e-04  8.30e+02 
 33000| 7.56e+02  7.72e-04  1.57e+04 -9.80e+08  2.50e-04  8.36e+02 
 33250| 7.53e+02  7.66e-04  1.55e+04 -9.79e+08  2.50e-04  8.43e+02 
 33500| 7.50e+02  7.60e-04  1.54e+04 -9.77e+08  2.50e-04  8.49e+02 
 33750| 7.47e+02  7.53e-04  1.52e+04 -9.76e+08  2.50e-04  8.56e+02 
 34000| 7.44e+02  7.47e-04  1.51e+04 -9.74e+08  2.50e-04  8.62e+02 
 34250| 7.40e+02  7.41e-04  1.50e+04 -9.73e+08  2.50e-04  8.69e+02 
 34500| 7.37e+02  7.35e-04  1.48e+04 -9.71e+08  2.50e-04  8.75e+02 
 34750| 7.34e+02  7.29e-04  1.47e+04 -9.70e+08  2.50e-04  8.81e+02 
 35000| 7.31e+02  7.42e-04  1.50e+04 -9.68e+08  2.50e-04  8.87e+02 
 35250| 7.28e+02  7.14e-04  1.44e+04 -9.67e+08  2.50e-04  8.93e+02 
 35500| 7.25e+02  7.10e-04  1.43e+04 -9.65e+08  2.50e-04  8.99e+02 
 35750| 7.23e+02  7.05e-04  1.42e+04 -9.64e+08  2.50e-04  9.05e+02 
 36000| 7.20e+02  6.99e-04  1.40e+04 -9.62e+08  2.50e-04  9.11e+02 
 36250| 7.17e+02  6.95e-04  1.39e+04 -9.61e+08  2.50e-04  9.17e+02 
 36500| 7.14e+02  6.90e-04  1.38e+04 -9.59e+08  2.50e-04  9.23e+02 
 36750| 7.11e+02  6.84e-04  1.36e+04 -9.58e+08  2.50e-04  9.29e+02 
 37000| 7.08e+02  6.77e-04  1.35e+04 -9.56e+08  2.50e-04  9.34e+02 
 37250| 7.05e+02  6.72e-04  1.34e+04 -9.55e+08  2.50e-04  9.40e+02 
 37500| 7.03e+02  6.67e-04  1.33e+04 -9.53e+08  2.50e-04  9.46e+02 
 37750| 7.00e+02  6.62e-04  1.32e+04 -9.52e+08  2.50e-04  9.52e+02 
 38000| 6.97e+02  6.57e-04  1.30e+04 -9.50e+08  2.50e-04  9.58e+02 
 38250| 6.94e+02  6.52e-04  1.29e+04 -9.49e+08  2.50e-04  9.64e+02 
 38500| 6.91e+02  6.46e-04  1.28e+04 -9.48e+08  2.50e-04  9.71e+02 
 38750| 6.89e+02  6.41e-04  1.27e+04 -9.46e+08  2.50e-04  9.77e+02 
 39000| 6.86e+02  6.37e-04  1.26e+04 -9.45e+08  2.50e-04  9.82e+02 
 39250| 6.83e+02  6.32e-04  1.24e+04 -9.44e+08  2.50e-04  9.88e+02 
 39500| 6.80e+02  6.27e-04  1.23e+04 -9.42e+08  2.50e-04  9.94e+02 
 39750| 6.78e+02  6.22e-04  1.22e+04 -9.41e+08  2.50e-04  1.00e+03 
 40000| 6.75e+02  6.17e-04  1.21e+04 -9.39e+08  2.50e-04  1.01e+03 
 40250| 6.72e+02  6.13e-04  1.20e+04 -9.38e+08  2.50e-04  1.01e+03 
 40500| 6.70e+02  6.08e-04  1.19e+04 -9.37e+08  2.50e-04  1.02e+03 
 40750| 6.67e+02  6.03e-04  1.17e+04 -9.35e+08  2.50e-04  1.02e+03 
 41000| 6.65e+02  5.99e-04  1.16e+04 -9.34e+08  2.50e-04  1.03e+03 
 41250| 6.62e+02  5.94e-04  1.15e+04 -9.33e+08  2.50e-04  1.04e+03 
 41500| 6.59e+02  5.89e-04  1.14e+04 -9.31e+08  2.50e-04  1.04e+03 
 41750| 6.57e+02  5.84e-04  1.13e+04 -9.30e+08  2.50e-04  1.05e+03 
 42000| 6.54e+02  5.78e-04  1.12e+04 -9.29e+08  2.50e-04  1.05e+03 
 42250| 6.52e+02  5.73e-04  1.11e+04 -9.28e+08  2.50e-04  1.06e+03 
 42500| 6.49e+02  5.68e-04  1.10e+04 -9.26e+08  2.50e-04  1.07e+03 
 42750| 6.47e+02  5.63e-04  1.09e+04 -9.25e+08  2.50e-04  1.07e+03 
 43000| 6.44e+02  5.57e-04  1.08e+04 -9.24e+08  2.50e-04  1.08e+03 
 43250| 6.42e+02  5.53e-04  1.06e+04 -9.22e+08  2.50e-04  1.08e+03 
 43500| 6.40e+02  5.48e-04  1.05e+04 -9.21e+08  2.50e-04  1.09e+03 
 43750| 6.37e+02  5.43e-04  1.04e+04 -9.20e+08  2.50e-04  1.10e+03 
 44000| 6.35e+02  5.39e-04  1.03e+04 -9.19e+08  2.50e-04  1.10e+03 
 44250| 6.32e+02  5.34e-04  1.02e+04 -9.18e+08  2.50e-04  1.11e+03 
 44500| 6.30e+02  5.30e-04  1.01e+04 -9.16e+08  2.50e-04  1.11e+03 
 44750| 6.28e+02  5.26e-04  1.00e+04 -9.15e+08  2.50e-04  1.12e+03 
 45000| 6.25e+02  5.21e-04  9.93e+03 -9.14e+08  2.50e-04  1.13e+03 
 45250| 6.23e+02  5.17e-04  9.83e+03 -9.13e+08  2.50e-04  1.13e+03 
 45500| 6.21e+02  5.13e-04  9.73e+03 -9.11e+08  2.50e-04  1.14e+03 
 45750| 6.18e+02  5.09e-04  9.64e+03 -9.10e+08  2.50e-04  1.14e+03 
 46000| 6.16e+02  5.04e-04  9.54e+03 -9.09e+08  2.50e-04  1.15e+03 
 46250| 6.14e+02  5.00e-04  9.44e+03 -9.08e+08  2.50e-04  1.16e+03 
 46500| 6.12e+02  4.96e-04  9.35e+03 -9.07e+08  2.50e-04  1.16e+03 
 46750| 6.09e+02  4.92e-04  9.26e+03 -9.06e+08  2.50e-04  1.17e+03 
 47000| 6.07e+02  4.87e-04  9.16e+03 -9.04e+08  2.50e-04  1.17e+03 
 47250| 6.05e+02  4.83e-04  9.07e+03 -9.03e+08  2.50e-04  1.18e+03 
 47500| 6.02e+02  4.79e-04  8.97e+03 -9.02e+08  2.50e-04  1.19e+03 
 47750| 6.00e+02  4.75e-04  8.88e+03 -9.01e+08  2.50e-04  1.19e+03 
 48000| 5.98e+02  4.71e-04  8.79e+03 -9.00e+08  2.50e-04  1.20e+03 
 48250| 5.96e+02  4.66e-04  8.70e+03 -8.99e+08  2.50e-04  1.20e+03 
 48500| 5.94e+02  4.62e-04  8.61e+03 -8.98e+08  2.50e-04  1.21e+03 
 48750| 5.91e+02  4.58e-04  8.52e+03 -8.96e+08  2.50e-04  1.22e+03 
 49000| 5.89e+02  4.54e-04  8.44e+03 -8.95e+08  2.50e-04  1.22e+03 
 49250| 5.87e+02  4.50e-04  8.34e+03 -8.94e+08  2.50e-04  1.23e+03 
 49500| 5.85e+02  4.46e-04  8.26e+03 -8.93e+08  2.50e-04  1.23e+03 
 49750| 5.83e+02  4.42e-04  8.17e+03 -8.92e+08  2.50e-04  1.24e+03 
 50000| 5.80e+02  4.38e-04  8.09e+03 -8.91e+08  2.50e-04  1.25e+03 
 50250| 5.78e+02  4.34e-04  8.00e+03 -8.90e+08  2.50e-04  1.25e+03 
 50500| 5.76e+02  4.30e-04  7.92e+03 -8.89e+08  2.50e-04  1.26e+03 
 50750| 5.74e+02  4.25e-04  7.83e+03 -8.88e+08  2.50e-04  1.26e+03 
 51000| 5.72e+02  4.21e-04  7.74e+03 -8.87e+08  2.50e-04  1.27e+03 
 51250| 5.70e+02  4.17e-04  7.66e+03 -8.86e+08  2.50e-04  1.28e+03 
 51500| 5.68e+02  4.13e-04  7.58e+03 -8.85e+08  2.50e-04  1.28e+03 
 51750| 5.66e+02  4.09e-04  7.50e+03 -8.84e+08  2.50e-04  1.29e+03 
 52000| 5.64e+02  4.05e-04  7.42e+03 -8.83e+08  2.50e-04  1.29e+03 
 52250| 5.62e+02  4.01e-04  7.34e+03 -8.82e+08  2.50e-04  1.30e+03 
 52500| 5.59e+02  3.97e-04  7.26e+03 -8.81e+08  2.50e-04  1.30e+03 
 52750| 5.57e+02  3.93e-04  7.17e+03 -8.79e+08  2.50e-04  1.31e+03 
 53000| 5.55e+02  3.89e-04  7.09e+03 -8.78e+08  2.50e-04  1.32e+03 
 53250| 5.53e+02  3.84e-04  7.01e+03 -8.77e+08  2.50e-04  1.32e+03 
 53500| 5.51e+02  3.80e-04  6.93e+03 -8.76e+08  2.50e-04  1.33e+03 
 53750| 5.49e+02  3.76e-04  6.85e+03 -8.75e+08  2.50e-04  1.33e+03 
 54000| 5.47e+02  3.73e-04  6.77e+03 -8.74e+08  2.50e-04  1.34e+03 
 54250| 5.45e+02  3.69e-04  6.69e+03 -8.74e+08  2.50e-04  1.35e+03 
 54500| 5.43e+02  3.65e-04  6.61e+03 -8.73e+08  2.50e-04  1.35e+03 
 54750| 5.41e+02  3.62e-04  6.53e+03 -8.72e+08  2.50e-04  1.36e+03 
 55000| 5.39e+02  3.58e-04  6.46e+03 -8.71e+08  2.50e-04  1.36e+03 
 55250| 5.37e+02  3.55e-04  6.39e+03 -8.70e+08  2.50e-04  1.37e+03 
 55500| 5.35e+02  3.52e-04  6.32e+03 -8.69e+08  2.50e-04  1.38e+03 
 55750| 5.33e+02  3.48e-04  6.24e+03 -8.68e+08  2.50e-04  1.38e+03 
 56000| 5.31e+02  3.45e-04  6.17e+03 -8.67e+08  2.50e-04  1.39e+03 
 56250| 5.29e+02  3.41e-04  6.10e+03 -8.66e+08  2.50e-04  1.40e+03 
 56500| 5.27e+02  3.38e-04  6.03e+03 -8.65e+08  2.50e-04  1.40e+03 
 56750| 5.25e+02  3.34e-04  5.96e+03 -8.64e+08  2.50e-04  1.41e+03 
 57000| 5.24e+02  3.31e-04  5.89e+03 -8.63e+08  2.50e-04  1.41e+03 
 57250| 5.22e+02  3.28e-04  5.82e+03 -8.62e+08  2.50e-04  1.42e+03 
 57500| 5.20e+02  3.24e-04  5.75e+03 -8.61e+08  2.50e-04  1.43e+03 
 57750| 5.18e+02  3.21e-04  5.68e+03 -8.60e+08  2.50e-04  1.43e+03 
 58000| 5.16e+02  3.18e-04  5.61e+03 -8.59e+08  2.50e-04  1.44e+03 
 58250| 5.15e+02  3.14e-04  5.54e+03 -8.59e+08  2.50e-04  1.44e+03 
 58500| 5.13e+02  3.11e-04  5.48e+03 -8.58e+08  2.50e-04  1.45e+03 
 58750| 5.11e+02  3.08e-04  5.41e+03 -8.57e+08  2.50e-04  1.46e+03 
 59000| 5.09e+02  3.04e-04  5.34e+03 -8.56e+08  2.50e-04  1.46e+03 
 59250| 5.08e+02  3.01e-04  5.28e+03 -8.55e+08  2.50e-04  1.47e+03 
 59500| 5.06e+02  2.97e-04  5.21e+03 -8.54e+08  2.50e-04  1.47e+03 
 59750| 5.04e+02  2.94e-04  5.15e+03 -8.53e+08  2.50e-04  1.48e+03 
 60000| 5.02e+02  2.90e-04  5.08e+03 -8.52e+08  2.50e-04  1.49e+03 
 60250| 5.01e+02  2.87e-04  5.02e+03 -8.52e+08  2.50e-04  1.49e+03 
 60500| 4.99e+02  2.83e-04  4.95e+03 -8.51e+08  2.50e-04  1.50e+03 
 60750| 4.97e+02  2.79e-04  4.89e+03 -8.50e+08  2.50e-04  1.51e+03 
 61000| 4.96e+02  2.76e-04  4.82e+03 -8.49e+08  2.50e-04  1.51e+03 
 61250| 4.94e+02  2.72e-04  4.76e+03 -8.48e+08  2.50e-04  1.52e+03 
 61500| 4.92e+02  2.69e-04  4.70e+03 -8.47e+08  2.50e-04  1.52e+03 
 61750| 4.91e+02  2.65e-04  4.63e+03 -8.47e+08  2.50e-04  1.53e+03 
 62000| 4.89e+02  2.61e-04  4.57e+03 -8.46e+08  2.50e-04  1.54e+03 
 62250| 4.87e+02  2.57e-04  4.51e+03 -8.45e+08  2.50e-04  1.54e+03 
 62500| 4.86e+02  2.53e-04  4.45e+03 -8.44e+08  2.50e-04  1.55e+03 
 62750| 4.84e+02  2.50e-04  4.38e+03 -8.43e+08  2.50e-04  1.55e+03 
 63000| 4.82e+02  2.46e-04  4.32e+03 -8.42e+08  2.50e-04  1.56e+03 
 63250| 4.81e+02  2.43e-04  4.26e+03 -8.42e+08  2.50e-04  1.57e+03 
 63500| 4.79e+02  2.40e-04  4.20e+03 -8.41e+08  2.50e-04  1.57e+03 
 63750| 4.78e+02  2.37e-04  4.14e+03 -8.40e+08  2.50e-04  1.58e+03 
 64000| 4.76e+02  2.34e-04  4.08e+03 -8.39e+08  2.50e-04  1.58e+03 
 64250| 4.75e+02  2.31e-04  4.02e+03 -8.39e+08  2.50e-04  1.59e+03 
 64500| 4.73e+02  2.28e-04  3.96e+03 -8.38e+08  2.50e-04  1.60e+03 
 64750| 4.71e+02  2.25e-04  3.90e+03 -8.37e+08  2.50e-04  1.60e+03 
 65000| 4.70e+02  2.22e-04  3.84e+03 -8.36e+08  2.50e-04  1.61e+03 
 65250| 4.68e+02  2.19e-04  3.78e+03 -8.36e+08  2.50e-04  1.62e+03 
 65500| 4.67e+02  2.16e-04  3.72e+03 -8.35e+08  2.50e-04  1.62e+03 
